Customer_ID,Customer_Name,Gender,Age,City,State,Region,Signup_Date,Customer_Segment,Acquisition_Channel
CUST1819,Karthik Gupta,Male,50,Hyderabad,Telangana,South,2025-11-06,Standard,Social Media
CUST1571,Preeti Iyer,Female,46,Pune,Maharashtra,West,2025-11-07,Standard,Social Media
CUST1600,Ananya Singh,Female,39,Patna,Bihar,East,2025-11-07,Enterprise,Organic Search
CUST1009,Pooja Gupta,Female,31,Hyderabad,Telangana,South,2025-11-08,Premium,Retail
CUST1691,Kavita Mehta,Female,22,Ahmedabad,Gujarat,West,2025-11-08,Standard,Retail
CUST1102,Neha Reddy,Female,27,Chennai,Tamil Nadu,South,2025-11-09,Enterprise,Online
CUST1267,Sunita Mehta,Female,43,Mumbai,Maharashtra,West,2025-11-09,Standard,Email Campaign
CUST1846,Kavita Singh,Female,24,Chandigarh,Punjab,North,2025-11-09,Premium,Retail
CUST1068,Aishwarya Choudhury,Female,51,Patna,Bihar,East,2025-11-10,Premium,Organic Search
CUST1527,Sunita Gupta,Female,30,Nagpur,Maharashtra,Central,2025-11-10,Standard,Retail
CUST1732,Shreya Rao,Female,34,Kolkata,West Bengal,East,2025-11-10,Enterprise,Retail
CUST1740,Shreya Mehta,Female,37,Indore,Madhya Pradesh,Central,2025-11-10,Enterprise,Referral
CUST1616,Arjun Nair,Male,36,Kolkata,West Bengal,East,2025-11-11,Premium,Online
CUST1644,Preeti Sharma,Female,24,Kolkata,West Bengal,East,2025-11-11,Standard,Retail
CUST1087,Deepak Verma,Male,31,Mumbai,Maharashtra,West,2025-11-12,Premium,Retail
CUST1576,Rohan Verma,Male,31,Lucknow,Uttar Pradesh,North,2025-11-12,Premium,Online
CUST1775,Sneha Joshi,Female,24,Patna,Bihar,East,2025-11-12,Standard,Online
CUST1939,Manoj Kumar,Male,25,Kolkata,West Bengal,East,2025-11-12,Premium,Social Media
CUST1130,Tanvi Iyer,Female,19,Chennai,Tamil Nadu,South,2025-11-13,Standard,Retail
CUST1244,Sunita Singh,Female,27,Bhubaneswar,Odisha,East,2025-11-13,Premium,Referral
CUST1037,Deepak Sharma,Male,44,Chennai,Tamil Nadu,South,2025-11-14,Standard,Social Media
CUST1049,Sanjay Sharma,Male,27,Bhubaneswar,Odisha,East,2025-11-14,Premium,Organic Search
CUST1678,Shreya Verma,Female,40,Bengaluru,Karnataka,South,2025-11-14,Premium,Social Media
CUST1868,Pradeep Gupta,Male,23,Hyderabad,Telangana,South,2025-11-14,Premium,Social Media
CUST1988,Rahul Patel,Male,36,Indore,Madhya Pradesh,Central,2025-11-14,Standard,Email Campaign
CUST1076,Varun Das,Male,44,New Delhi,Delhi,North,2025-11-15,Standard,Organic Search
CUST1413,Manoj Das,Male,40,Pune,Maharashtra,West,2025-11-15,Standard,Referral
CUST1255,Ananya Nair,Female,18,Mumbai,Maharashtra,West,2025-11-16,Premium,Online
CUST1601,Suresh Bose,Male,29,Chandigarh,Punjab,North,2025-11-16,Premium,Online
CUST1105,Shreya Bose,Female,20,Mumbai,Maharashtra,West,2025-11-17,Standard,Social Media
CUST1115,Kavita Kumar,Female,37,Bhopal,Madhya Pradesh,Central,2025-11-17,Standard,Online
CUST1303,Deepak Patel,Male,32,Chandigarh,Punjab,North,2025-11-17,Premium,Retail
CUST1672,Ananya Gupta,Female,27,Ahmedabad,Gujarat,West,2025-11-17,Standard,Referral
CUST1866,Sneha Mehta,Female,36,Surat,Gujarat,West,2025-11-17,Standard,Retail
CUST1140,Karthik Patel,Male,18,New Delhi,Delhi,North,2025-11-18,Standard,Retail
CUST1187,Aishwarya Reddy,Female,34,Ahmedabad,Gujarat,West,2025-11-18,Standard,Referral
CUST1392,Aditya Rao,Male,18,Jaipur,Rajasthan,North,2025-11-18,Premium,Organic Search
CUST1467,Rahul Nair,Male,46,Jaipur,Rajasthan,North,2025-11-18,Standard,Retail
CUST1358,Ritu Singh,Female,29,Kolkata,West Bengal,East,2025-11-19,Standard,Retail
CUST1639,Aditya Mehta,Male,43,New Delhi,Delhi,North,2025-11-19,Standard,Social Media
CUST1734,Manoj Nair,Male,39,Indore,Madhya Pradesh,Central,2025-11-19,Enterprise,Online
CUST1194,Aishwarya Rao,Female,33,Chennai,Tamil Nadu,South,2025-11-20,Premium,Online
CUST1645,Varun Verma,Male,20,Bhubaneswar,Odisha,East,2025-11-20,Premium,Referral
CUST1332,Aishwarya Rao,Female,33,Bengaluru,Karnataka,South,2025-11-21,Standard,Email Campaign
CUST1553,Karthik Bose,Male,37,Lucknow,Uttar Pradesh,North,2025-11-21,Premium,Retail
CUST1700,Arjun Gupta,Male,30,Bengaluru,Karnataka,South,2025-11-21,Premium,Referral
CUST1739,Arjun Joshi,Male,37,Patna,Bihar,East,2025-11-21,Standard,Retail
CUST1955,Tanvi Nair,Female,18,Hyderabad,Telangana,South,2025-11-21,Standard,Referral
CUST1008,Deepak Patel,Male,31,Patna,Bihar,East,2025-11-22,Premium,Online
CUST1086,Ananya Nair,Female,37,Surat,Gujarat,West,2025-11-22,Premium,Referral
CUST1111,Swati Gupta,Female,27,Bhubaneswar,Odisha,East,2025-11-22,Premium,Email Campaign
CUST1325,Amit Nair,Male,25,Chennai,Tamil Nadu,South,2025-11-23,Standard,Online
CUST1899,Pooja Kumar,Female,35,Pune,Maharashtra,West,2025-11-24,Premium,Referral
CUST1968,Swati Nair,Female,31,Pune,Maharashtra,West,2025-11-24,Enterprise,Referral
CUST1054,Pradeep Patel,Male,27,Surat,Gujarat,West,2025-11-25,Standard,Social Media
CUST1316,Neha Mehta,Female,40,Bhopal,Madhya Pradesh,Central,2025-11-25,Premium,Referral
CUST1317,Sneha Verma,Female,32,Nagpur,Maharashtra,Central,2025-11-25,Enterprise,Retail
CUST1795,Sunita Nair,Female,38,New Delhi,Delhi,North,2025-11-25,Premium,Organic Search
CUST1929,Neha Mehta,Female,31,Mumbai,Maharashtra,West,2025-11-26,Enterprise,Referral
CUST1658,Kavita Singh,Female,18,Chandigarh,Punjab,North,2025-11-27,Standard,Referral
CUST1085,Anil Iyer,Male,26,Indore,Madhya Pradesh,Central,2025-11-28,Standard,Social Media
CUST1483,Rohan Bose,Male,18,Lucknow,Uttar Pradesh,North,2025-11-28,Standard,Online
CUST1597,Aditya Gupta,Male,27,Chandigarh,Punjab,North,2025-11-28,Premium,Online
CUST1794,Rohan Kumar,Male,42,Hyderabad,Telangana,South,2025-11-28,Standard,Social Media
CUST1864,Anil Patel,Male,45,Lucknow,Uttar Pradesh,North,2025-11-28,Enterprise,Online
CUST1312,Kavita Das,Female,34,Nagpur,Maharashtra,Central,2025-11-29,Standard,Online
CUST1275,Divya Patel,Female,22,Hyderabad,Telangana,South,2025-11-30,Standard,Retail
CUST1324,Vikram Gupta,Male,42,Hyderabad,Telangana,South,2025-12-01,Enterprise,Retail
CUST1163,Ritu Iyer,Female,30,Kochi,Kerala,South,2025-12-02,Premium,Social Media
CUST1220,Vikram Rao,Male,41,Chennai,Tamil Nadu,South,2025-12-02,Standard,Online
CUST1350,Amit Mehta,Male,25,Lucknow,Uttar Pradesh,North,2025-12-03,Premium,Online
CUST1682,Karthik Gupta,Male,31,Kolkata,West Bengal,East,2025-12-03,Standard,Retail
CUST1689,Rohan Mehta,Male,37,Ahmedabad,Gujarat,West,2025-12-03,Standard,Email Campaign
CUST1053,Neha Bose,Female,35,Bengaluru,Karnataka,South,2025-12-04,Standard,Online
CUST1806,Karthik Verma,Male,38,New Delhi,Delhi,North,2025-12-04,Standard,Social Media
CUST1034,Kavita Joshi,Female,34,Nagpur,Maharashtra,Central,2025-12-05,Premium,Online
CUST1490,Pradeep Bose,Male,48,Kolkata,West Bengal,East,2025-12-05,Standard,Online
CUST1596,Rohan Rao,Male,38,Kochi,Kerala,South,2025-12-05,Standard,Social Media
CUST1831,Sunita Singh,Female,35,Kolkata,West Bengal,East,2025-12-05,Standard,Social Media
CUST1942,Kavita Rao,Female,26,Chennai,Tamil Nadu,South,2025-12-05,Standard,Online
CUST1125,Shreya Das,Female,29,Kolkata,West Bengal,East,2025-12-06,Premium,Social Media
CUST1519,Varun Mehta,Male,34,New Delhi,Delhi,North,2025-12-06,Premium,Online
CUST1587,Swati Iyer,Female,41,Bengaluru,Karnataka,South,2025-12-06,Standard,Email Campaign
CUST1714,Deepak Gupta,Male,36,Mumbai,Maharashtra,West,2025-12-06,Premium,Social Media
CUST1058,Anil Nair,Male,38,Hyderabad,Telangana,South,2025-12-07,Enterprise,Retail
CUST1284,Shreya Singh,Female,18,Chennai,Tamil Nadu,South,2025-12-08,Standard,Online
CUST1669,Vikram Das,Male,30,Chennai,Tamil Nadu,South,2025-12-08,Standard,Online
CUST1915,Aditya Sharma,Male,36,Pune,Maharashtra,West,2025-12-08,Standard,Online
CUST1038,Preeti Patel,Female,29,Jaipur,Rajasthan,North,2025-12-09,Premium,Online
CUST1561,Swati Bose,Female,34,Kochi,Kerala,South,2025-12-09,Standard,Online
CUST1197,Swati Nair,Female,29,New Delhi,Delhi,North,2025-12-10,Premium,Organic Search
CUST1515,Arjun Choudhury,Male,27,Bengaluru,Karnataka,South,2025-12-10,Standard,Online
CUST1565,Pradeep Iyer,Male,21,Jaipur,Rajasthan,North,2025-12-10,Premium,Online
CUST1308,Rahul Patel,Male,42,Kolkata,West Bengal,East,2025-12-11,Premium,Online
CUST1363,Varun Gupta,Male,31,Hyderabad,Telangana,South,2025-12-11,Standard,Online
CUST1545,Suresh Singh,Male,28,Surat,Gujarat,West,2025-12-11,Standard,Social Media
CUST1627,Arjun Bose,Male,33,Kolkata,West Bengal,East,2025-12-11,Premium,Online
CUST1815,Sunita Reddy,Female,21,Lucknow,Uttar Pradesh,North,2025-12-11,Standard,Online
CUST1874,Ritu Reddy,Female,37,Surat,Gujarat,West,2025-12-11,Enterprise,Social Media
CUST1062,Ritu Das,Female,27,Patna,Bihar,East,2025-12-12,Standard,Referral
CUST1109,Shreya Rao,Female,32,Lucknow,Uttar Pradesh,North,2025-12-12,Premium,Retail
CUST1688,Pradeep Gupta,Male,32,Surat,Gujarat,West,2025-12-12,Standard,Social Media
CUST1001,Rahul Joshi,Male,32,Kochi,Kerala,South,2025-12-13,Premium,Retail
CUST1060,Suresh Nair,Male,41,Kolkata,West Bengal,East,2025-12-13,Premium,Online
CUST1135,Sunita Kumar,Female,42,Pune,Maharashtra,West,2025-12-13,Standard,Online
CUST1424,Kavita Iyer,Female,31,Chennai,Tamil Nadu,South,2025-12-13,Standard,Social Media
CUST1518,Varun Patel,Male,40,Surat,Gujarat,West,2025-12-13,Standard,Social Media
CUST1767,Aishwarya Rao,Female,45,Indore,Madhya Pradesh,Central,2025-12-13,Enterprise,Online
CUST1983,Deepak Bose,Male,35,Pune,Maharashtra,West,2025-12-13,Standard,Online
CUST1376,Meera Patel,Female,29,Indore,Madhya Pradesh,Central,2025-12-14,Premium,Online
CUST1925,Pooja Bose,Female,49,Bhopal,Madhya Pradesh,Central,2025-12-14,Standard,Online
CUST1016,Swati Bose,Female,45,Bengaluru,Karnataka,South,2025-12-15,Premium,Social Media
CUST1333,Pooja Rao,Female,25,Chandigarh,Punjab,North,2025-12-15,Standard,Referral
CUST1829,Ananya Reddy,Female,18,Ahmedabad,Gujarat,West,2025-12-16,Standard,Online
CUST1084,Amit Joshi,Male,24,Pune,Maharashtra,West,2025-12-17,Premium,Online
CUST1722,Sanjay Verma,Male,29,Nagpur,Maharashtra,Central,2025-12-17,Premium,Organic Search
CUST1800,Suresh Das,Male,18,Hyderabad,Telangana,South,2025-12-17,Premium,Social Media
CUST1057,Priya Joshi,Female,23,Nagpur,Maharashtra,Central,2025-12-18,Premium,Social Media
CUST1492,Anil Joshi,Male,33,Lucknow,Uttar Pradesh,North,2025-12-18,Standard,Social Media
CUST1727,Meera Reddy,Female,24,Lucknow,Uttar Pradesh,North,2025-12-18,Standard,Online
CUST1757,Neha Iyer,Female,19,Kochi,Kerala,South,2025-12-18,Standard,Referral
CUST1956,Sunita Verma,Female,43,Mumbai,Maharashtra,West,2025-12-18,Premium,Referral
CUST1977,Ritu Das,Female,37,Chandigarh,Punjab,North,2025-12-18,Standard,Online
CUST1482,Divya Verma,Female,44,Mumbai,Maharashtra,West,2025-12-19,Standard,Online
CUST1900,Kavita Verma,Female,28,Bhopal,Madhya Pradesh,Central,2025-12-19,Premium,Online
CUST1136,Meera Patel,Female,28,Bhubaneswar,Odisha,East,2025-12-20,Standard,Social Media
CUST1182,Sneha Mehta,Female,27,Patna,Bihar,East,2025-12-20,Enterprise,Online
CUST1285,Sunita Iyer,Female,50,Pune,Maharashtra,West,2025-12-20,Standard,Organic Search
CUST1756,Rahul Gupta,Male,45,Jaipur,Rajasthan,North,2025-12-20,Standard,Social Media
CUST1967,Priya Gupta,Female,46,Chennai,Tamil Nadu,South,2025-12-20,Enterprise,Social Media
CUST1551,Arjun Gupta,Male,27,Pune,Maharashtra,West,2025-12-21,Premium,Organic Search
CUST1821,Sanjay Das,Male,40,Bhubaneswar,Odisha,East,2025-12-21,Enterprise,Social Media
CUST1863,Aditya Das,Male,34,Bengaluru,Karnataka,South,2025-12-21,Premium,Organic Search
CUST1231,Vikram Mehta,Male,33,Pune,Maharashtra,West,2025-12-22,Enterprise,Referral
CUST1364,Ananya Verma,Female,26,Surat,Gujarat,West,2025-12-22,Standard,Referral
CUST1365,Karthik Nair,Male,24,Nagpur,Maharashtra,Central,2025-12-22,Enterprise,Organic Search
CUST1389,Priya Kumar,Female,28,Bhubaneswar,Odisha,East,2025-12-22,Standard,Online
CUST1065,Meera Bose,Female,35,Jaipur,Rajasthan,North,2025-12-23,Standard,Referral
CUST1209,Aishwarya Verma,Female,38,Bhopal,Madhya Pradesh,Central,2025-12-23,Premium,Social Media
CUST1217,Anil Iyer,Male,27,Patna,Bihar,East,2025-12-23,Standard,Online
CUST1462,Meera Kumar,Female,41,New Delhi,Delhi,North,2025-12-23,Premium,Online
CUST1876,Rohan Patel,Male,31,Kochi,Kerala,South,2025-12-23,Standard,Online
CUST1148,Sanjay Bose,Male,36,Patna,Bihar,East,2025-12-25,Standard,Referral
CUST1469,Tanvi Patel,Female,18,Bengaluru,Karnataka,South,2025-12-25,Premium,Retail
CUST1377,Preeti Kumar,Female,52,New Delhi,Delhi,North,2025-12-26,Premium,Online
CUST1041,Naveen Singh,Male,30,Nagpur,Maharashtra,Central,2025-12-27,Standard,Email Campaign
CUST1443,Varun Iyer,Male,48,Surat,Gujarat,West,2025-12-27,Enterprise,Referral
CUST1798,Priya Kumar,Female,45,Bhopal,Madhya Pradesh,Central,2025-12-27,Standard,Retail
CUST1870,Divya Verma,Female,18,Nagpur,Maharashtra,Central,2025-12-27,Standard,Social Media
CUST1612,Neha Reddy,Female,42,Surat,Gujarat,West,2025-12-28,Standard,Online
CUST1844,Rohan Choudhury,Male,27,Hyderabad,Telangana,South,2025-12-28,Premium,Organic Search
CUST1445,Aishwarya Gupta,Female,46,Chandigarh,Punjab,North,2025-12-29,Enterprise,Social Media
CUST1449,Anil Rao,Male,43,Hyderabad,Telangana,South,2025-12-29,Premium,Social Media
CUST1986,Sunita Singh,Female,30,Kolkata,West Bengal,East,2025-12-29,Standard,Retail
CUST1233,Pradeep Gupta,Male,59,Surat,Gujarat,West,2025-12-30,Standard,Retail
CUST1546,Manoj Iyer,Male,28,Ahmedabad,Gujarat,West,2025-12-30,Standard,Referral
CUST1763,Varun Mehta,Male,34,Ahmedabad,Gujarat,West,2025-12-30,Standard,Referral
CUST1990,Sneha Sharma,Female,29,Ahmedabad,Gujarat,West,2025-12-30,Standard,Online
CUST1162,Vikram Reddy,Male,35,Nagpur,Maharashtra,Central,2025-12-31,Standard,Email Campaign
CUST1728,Sneha Iyer,Female,26,Bhopal,Madhya Pradesh,Central,2025-12-31,Premium,Online
CUST1784,Rohan Gupta,Male,36,Hyderabad,Telangana,South,2025-12-31,Standard,Referral
